lon,lat,ACM
-118.021,40.526,3
-117.994,40.527,3
-117.967,40.528,3
-117.939,40.529,3
-117.912,40.53,3
-117.885,40.532,3
-117.858,40.533,3
-117.83,40.534,3
-117.803,40.535,3
-117.776,40.536,3
-117.749,40.537,3
-117.721,40.538,3
-117.694,40.539,3
-117.667,40.54,3
-117.639,40.541,3
-117.612,40.542,3
-117.585,40.543,3
-117.557,40.545,3
-117.53,40.546,3
-117.503,40.547,3
-117.475,40.548,3
-117.448,40.549,3
-117.421,40.55,3
-117.393,40.551,3
-117.366,40.552,3
-117.338,40.553,3
-117.311,40.555,3
-117.283,40.556,3
-117.256,40.557,3
-117.229,40.558,3
-117.201,40.559,3
-117.174,40.56,3
-117.146,40.561,3
-117.119,40.562,3
-117.091,40.564,3
-117.064,40.565,3
-117.036,40.566,3
-117.009,40.567,3
-116.981,40.568,3
-116.954,40.569,3
-116.926,40.57,3
-116.899,40.572,3
-116.871,40.573,3
-116.844,40.574,3
-116.816,40.575,3
-116.788,40.576,3
-116.761,40.577,2
-116.733,40.578,3
-116.706,40.58,3
-116.678,40.581,3
-116.65,40.582,3
-116.623,40.583,3
-116.595,40.584,3
-116.568,40.585,3
-116.54,40.587,3
-116.512,40.588,3
-116.485,40.589,3
-116.457,40.59,3
-116.429,40.591,3
-116.402,40.592,3
-116.374,40.594,3
-116.346,40.595,3
-116.318,40.596,3
-116.291,40.597,3
-116.263,40.598,3
-116.235,40.599,3
-116.207,40.601,3
-116.18,40.602,3
-116.152,40.603,1
-116.124,40.604,3
-116.096,40.605,3
-116.069,40.607,3
-116.041,40.608,3
-116.013,40.609,3
-115.985,40.61,3
-115.957,40.611,3
-115.929,40.613,3
-115.902,40.614,3
-115.874,40.615,2
-115.846,40.616,0
-115.818,40.618,0
-115.79,40.619,0
-115.762,40.62,0
-115.734,40.621,0
-115.706,40.622,0
-115.678,40.624,0
-115.65,40.625,3
-115.622,40.626,3
-115.594,40.627,3
-115.567,40.629,3
-115.539,40.63,3
-115.511,40.631,3
-115.483,40.632,3
-115.455,40.634,3
-115.427,40.635,3
-115.399,40.636,3
-115.37,40.637,3
-115.342,40.638,3
-115.314,40.64,3
-115.286,40.641,3
-115.258,40.642,3
-115.23,40.644,3
-115.202,40.645,3
-115.174,40.646,3
-115.146,40.647,3
-115.118,40.649,3
-115.09,40.65,3
-115.061,40.651,3
-115.033,40.652,3
-115.005,40.654,3
-114.977,40.655,3
-114.949,40.656,3
-114.921,40.657,3
-114.892,40.659,3
-114.864,40.66,3
-114.836,40.661,3
-114.808,40.663,3
-114.78,40.664,3
-114.751,40.665,3
-114.723,40.666,3
-114.695,40.668,3
-114.666,40.669,3
-114.638,40.67,3
-114.61,40.672,3
-114.582,40.673,3
-114.553,40.674,3
-114.525,40.676,3
-114.497,40.677,3
-114.468,40.678,3
-114.44,40.679,3
-114.411,40.681,3
-114.383,40.682,3
-114.355,40.683,3
-114.326,40.685,3
-114.298,40.686,3
-114.269,40.687,3
-114.241,40.689,3
-114.213,40.69,3
-114.184,40.691,3
-114.156,40.693,3
-114.127,40.694,3
-114.099,40.695,3
-114.07,40.697,3
-114.042,40.698,3
-114.013,40.699,3
-124.982,40.274,3
-124.956,40.274,3
-124.931,40.275,3
-124.905,40.276,3
-124.879,40.276,3
-124.854,40.277,3
-124.828,40.278,3
-124.802,40.278,3
-124.777,40.279,3
-124.751,40.28,3
-124.725,40.28,3
-124.7,40.281,3
-124.674,40.282,3
-124.648,40.282,3
-124.623,40.283,3
-124.597,40.284,3
-124.571,40.284,3
-124.546,40.285,3
-124.52,40.286,3
-124.494,40.286,3
-124.469,40.287,3
-124.443,40.288,3
-124.417,40.288,3
-124.391,40.289,3
-124.366,40.29,3
-124.34,40.29,3
-124.314,40.291,3
-124.288,40.292,3
-124.263,40.292,3
-124.237,40.293,3
-124.211,40.294,3
-124.185,40.294,3
-124.16,40.295,3
-124.134,40.296,3
-124.108,40.296,3
-124.082,40.297,3
-124.057,40.298,3
-124.031,40.299,3
-124.005,40.299,3
-123.979,40.3,3
-123.953,40.301,3
-123.928,40.301,3
-123.902,40.302,3
-123.876,40.303,3
-123.85,40.304,3
-123.824,40.304,3
-123.798,40.305,3
-123.773,40.306,3
-123.747,40.306,3
-123.721,40.307,3
-123.695,40.308,3
-123.669,40.309,3
-123.643,40.309,3
-123.617,40.31,3
-123.592,40.311,3
-123.566,40.311,3
-123.54,40.312,3
-123.514,40.313,3
-123.488,40.314,3
-123.462,40.314,3
-123.436,40.315,3
-123.41,40.316,3
-123.384,40.317,3
-123.359,40.317,3
-123.333,40.318,3
-123.307,40.319,3
-123.281,40.32,3
-123.255,40.32,3
-123.229,40.321,3
-123.203,40.322,3
-123.177,40.323,3
-123.151,40.323,3
-123.125,40.324,3
-123.099,40.325,3
-123.073,40.326,3
-123.047,40.326,3
-123.021,40.327,3
-122.995,40.328,3
-122.969,40.329,3
-122.943,40.329,3
-122.917,40.33,3
-122.891,40.331,3
-122.865,40.332,3
-122.839,40.332,3
-122.813,40.333,3
-122.787,40.334,3
-122.761,40.335,3
-122.735,40.335,3
-122.709,40.336,3
-122.683,40.337,3
-122.657,40.338,3
-122.631,40.339,3
-122.605,40.339,3
-122.579,40.34,3
-122.553,40.341,3
-122.527,40.342,3
-122.5,40.343,3
-122.474,40.343,3
-122.448,40.344,3
-122.422,40.345,3
-122.396,40.346,3
-122.37,40.347,3
-122.344,40.347,3
-122.318,40.348,3
-122.292,40.349,3
-122.265,40.35,3
-122.239,40.351,3
-122.213,40.351,3
-122.187,40.352,3
-122.161,40.353,3
-122.135,40.354,3
-122.109,40.355,3
-122.082,40.355,3
-122.056,40.356,3
-122.03,40.357,3
-122.004,40.358,3
-121.978,40.359,3
-121.951,40.359,3
-121.925,40.36,3
-121.899,40.361,3
-121.873,40.362,3
-121.847,40.363,3
-121.82,40.364,3
-121.794,40.364,3
-121.768,40.365,3
-121.742,40.366,3
-121.715,40.367,3
-121.689,40.368,3
-121.663,40.369,3
-121.637,40.369,3
-121.61,40.37,3
-121.584,40.371,3
-121.558,40.372,3
-121.531,40.373,3
-121.505,40.374,3
-121.479,40.375,3
-121.452,40.375,3
-121.426,40.376,3
-121.4,40.377,3
-121.373,40.378,3
-121.347,40.379,3
-121.321,40.38,3
-121.294,40.381,3
-121.268,40.381,3
-121.242,40.382,3
-121.215,40.383,3
-121.189,40.384,3
-121.163,40.385,3
-121.136,40.386,3
-121.11,40.387,3
-121.083,40.388,3
-121.057,40.388,3
-121.031,40.389,3
-121.004,40.39,3
-120.978,40.391,3
-120.951,40.392,3
-120.925,40.393,3
-120.898,40.394,3
-120.872,40.395,3
-120.846,40.395,3
-120.819,40.396,3
-120.793,40.397,3
-120.766,40.398,3
-120.74,40.399,3
-120.713,40.4,3
-120.687,40.401,3
-120.66,40.402,3
-120.634,40.403,3
-120.607,40.404,3
-120.581,40.404,3
-120.554,40.405,3
-120.528,40.406,3
-120.501,40.407,3
-120.475,40.408,3
-120.448,40.409,3
-120.421,40.41,3
-120.395,40.411,3
-120.368,40.412,3
-120.342,40.413,3
-120.315,40.414,3
-120.289,40.415,3
-120.262,40.415,3
-120.235,40.416,3
-120.209,40.417,3
-120.182,40.418,3
-120.156,40.419,3
-120.129,40.42,3
-120.102,40.421,3
-120.076,40.422,3
-120.049,40.423,3
-120.022,40.424,3
-119.996,40.425,3
-119.969,40.426,3
-119.942,40.427,3
-119.916,40.428,3
-119.889,40.429,3
-119.862,40.43,3
-119.836,40.43,3
-119.809,40.431,3
-119.782,40.432,3
-119.755,40.433,3
-119.729,40.434,3
-119.702,40.435,3
-119.675,40.436,3
-119.648,40.437,3
-119.622,40.438,3
-119.595,40.439,3
-119.568,40.44,3
-119.541,40.441,3
-119.515,40.442,3
-119.488,40.443,3
-119.461,40.444,3
-119.434,40.445,3
-119.407,40.446,3
-119.381,40.447,3
-119.354,40.448,3
-119.327,40.449,3
-119.3,40.45,3
-119.273,40.451,3
-119.246,40.452,3
-119.22,40.453,3
-119.193,40.454,3
-119.166,40.455,3
-119.139,40.456,3
-119.112,40.457,3
-119.085,40.458,3
-119.058,40.459,3
-119.031,40.46,3
-119.004,40.461,3
-118.978,40.462,3
-118.951,40.463,3
-118.924,40.464,3
-118.897,40.465,3
-118.87,40.466,3
-118.843,40.467,3
-118.816,40.468,3
-118.789,40.469,3
-118.762,40.47,3
-118.735,40.471,3
-118.708,40.472,3
-118.681,40.473,3
-118.654,40.474,3
-118.627,40.475,3
-118.6,40.476,3
-118.573,40.477,3
-118.546,40.478,3
-118.519,40.479,3
-118.492,40.48,3
-118.465,40.481,3
-118.437,40.482,3
-118.41,40.483,3
-118.383,40.484,3
-118.356,40.485,3
-118.329,40.486,3
-118.302,40.488,3
-118.275,40.489,3
-118.248,40.49,3
-118.221,40.491,3
-118.193,40.492,3
-118.166,40.493,3
-118.139,40.494,3
-118.112,40.495,3
-118.085,40.496,3
-118.058,40.497,3
-118.03,40.498,3
-118.003,40.499,3
-117.976,40.5,3
-117.949,40.501,3
-117.922,40.502,3
-117.894,40.503,3
-117.867,40.505,3
-117.84,40.506,3
-117.813,40.507,3
-117.785,40.508,3
-117.758,40.509,3
-117.731,40.51,3
-117.704,40.511,3
-117.676,40.512,3
-117.649,40.513,3
-117.622,40.514,3
-117.594,40.515,3
-117.567,40.517,3
-117.54,40.518,3
-117.512,40.519,3
-117.485,40.52,3
-117.458,40.521,3
-117.43,40.522,3
-117.403,40.523,3
-117.376,40.524,3
-117.348,40.525,3
-117.321,40.526,3
-117.293,40.528,3
-117.266,40.529,3
-117.239,40.53,3
-117.211,40.531,3
-117.184,40.532,3
-117.156,40.533,3
-117.129,40.534,3
-117.101,40.535,3
-117.074,40.537,3
-117.046,40.538,3
-117.019,40.539,3
-116.991,40.54,3
-116.964,40.541,3
-116.936,40.542,3
-116.909,40.543,3
-116.881,40.545,3
-116.854,40.546,3
-116.826,40.547,3
-116.799,40.548,3
-116.771,40.549,2
-116.744,40.55,3
-116.716,40.551,3
-116.688,40.553,3
-116.661,40.554,3
-116.633,40.555,3
-116.606,40.556,3
-116.578,40.557,3
-116.55,40.558,3
-116.523,40.56,3
-116.495,40.561,3
-116.467,40.562,3
-116.44,40.563,3
-116.412,40.564,3
-116.384,40.565,3
-116.357,40.567,3
-116.329,40.568,3
-116.301,40.569,3
-116.273,40.57,3
-116.246,40.571,3
-116.218,40.573,3
-116.19,40.574,2
-116.162,40.575,3
-116.135,40.576,3
-116.107,40.577,3
-116.079,40.578,3
-116.051,40.58,3
-116.024,40.581,3
-115.996,40.582,3
-115.968,40.583,3
-115.94,40.584,3
-115.912,40.586,3
-115.884,40.587,3
-115.857,40.588,0
-115.829,40.589,0
-115.801,40.591,0
-115.773,40.592,0
-115.745,40.593,0
-115.717,40.594,0
-115.689,40.595,0
-115.661,40.597,0
-115.633,40.598,3
-115.605,40.599,3
-115.577,40.6,3
-115.55,40.602,3
-115.522,40.603,3
-115.494,40.604,3
-115.466,40.605,3
-115.438,40.607,3
-115.41,40.608,3
-115.382,40.609,3
-115.354,40.61,3
-115.325,40.611,3
-115.297,40.613,3
-115.269,40.614,3
-115.241,40.615,3
-115.213,40.617,3
-115.185,40.618,3
-115.157,40.619,3
-115.129,40.62,3
-115.101,40.622,3
-115.073,40.623,3
-115.045,40.624,3
-115.016,40.625,3
-114.988,40.627,3
-114.96,40.628,3
-114.932,40.629,3
-114.904,40.63,3
-114.876,40.632,3
-114.847,40.633,3
-114.819,40.634,3
-114.791,40.636,3
-114.763,40.637,3
-114.734,40.638,3
-114.706,40.639,3
-114.678,40.641,3
-114.65,40.642,3
-114.621,40.643,3
-114.593,40.645,3
-114.565,40.646,3
-114.536,40.647,3
-114.508,40.649,3
-114.48,40.65,3
-114.451,40.651,3
-114.423,40.652,3
-114.395,40.654,3
-114.366,40.655,3
-114.338,40.656,3
-114.31,40.658,3
-114.281,40.659,3
-114.253,40.66,3
-114.224,40.662,3
-114.196,40.663,3
-114.167,40.664,3
-114.139,40.666,3
-114.111,40.667,3
-114.082,40.668,3
-114.054,40.67,3
-114.025,40.671,3
-124.988,40.246,3
-124.962,40.247,3
-124.936,40.247,3
-124.911,40.248,3
-124.885,40.249,3
-124.859,40.249,3
-124.834,40.25,3
-124.808,40.251,3
-124.783,40.251,3
-124.757,40.252,3
-124.731,40.253,3
-124.706,40.253,3
-124.68,40.254,3
-124.654,40.255,3
-124.629,40.255,3
-124.603,40.256,3
-124.577,40.257,3
-124.552,40.257,3
-124.526,40.258,3
-124.5,40.259,3
-124.474,40.259,3
-124.449,40.26,3
-124.423,40.261,3
-124.397,40.261,3
-124.372,40.262,3
-124.346,40.263,3
-124.32,40.263,3
-124.294,40.264,3
-124.269,40.265,3
-124.243,40.265,3
-124.217,40.266,3
-124.192,40.267,3
-124.166,40.267,3
-124.14,40.268,3
-124.114,40.269,3
-124.088,40.269,3
-124.063,40.27,3
-124.037,40.271,3
-124.011,40.272,3
-123.985,40.272,3
-123.96,40.273,3
-123.934,40.274,3
-123.908,40.274,3
-123.882,40.275,3
-123.856,40.276,3
-123.831,40.277,3
-123.805,40.277,3
-123.779,40.278,3
-123.753,40.279,3
-123.727,40.279,3
-123.701,40.28,3
-123.676,40.281,3
-123.65,40.282,3
-123.624,40.282,3
-123.598,40.283,3
-123.572,40.284,3
-123.546,40.284,3
-123.52,40.285,3
-123.495,40.286,3
-123.469,40.287,3
-123.443,40.287,3
-123.417,40.288,3
-123.391,40.289,3
-123.365,40.29,3
-123.339,40.29,3
-123.313,40.291,3
-123.287,40.292,3
-123.261,40.293,3
-123.236,40.293,3
-123.21,40.294,3
-123.184,40.295,3
-123.158,40.296,3
-123.132,40.296,3
-123.106,40.297,3
-123.08,40.298,3
-123.054,40.299,3
-123.028,40.299,3
-123.002,40.3,3
-122.976,40.301,3
-122.95,40.302,3
-122.924,40.302,3
-122.898,40.303,3
-122.872,40.304,3
-122.846,40.305,3
-122.82,40.305,3
-122.794,40.306,3
-122.768,40.307,3
-122.742,40.308,3
-122.716,40.309,3
-122.69,40.309,3
-122.664,40.31,3
-122.638,40.311,3
-122.612,40.312,3
-122.586,40.312,3
-122.56,40.313,3
-122.534,40.314,3
-122.507,40.315,3
-122.481,40.316,3
-122.455,40.316,3
-122.429,40.317,3
-122.403,40.318,3
-122.377,40.319,3
-122.351,40.32,3
-122.325,40.32,3
-122.299,40.321,3
-122.273,40.322,3
-122.246,40.323,3
-122.22,40.324,3
-122.194,40.324,3
-122.168,40.325,3
-122.142,40.326,3
-122.116,40.327,3
-122.09,40.328,3
-122.063,40.328,3
-122.037,40.329,3
-122.011,40.33,3
-121.985,40.331,3
-121.959,40.332,3
-121.932,40.333,3
-121.906,40.333,3
-121.88,40.334,3
-121.854,40.335,3
-121.828,40.336,3
-121.801,40.337,3
-121.775,40.337,3
-121.749,40.338,3
-121.723,40.339,3
-121.696,40.34,3
-121.67,40.341,3
-121.644,40.342,3
-121.618,40.343,3
-121.591,40.343,3
-121.565,40.344,3
-121.539,40.345,3
-121.513,40.346,3
-121.486,40.347,3
-121.46,40.348,3
-121.434,40.348,3
-121.407,40.349,3
-121.381,40.35,3
-121.355,40.351,3
-121.328,40.352,3
-121.302,40.353,3
-121.276,40.354,3
-121.249,40.354,3
-121.223,40.355,3
-121.197,40.356,3
-121.17,40.357,3
-121.144,40.358,3
-121.118,40.359,3
-121.091,40.36,3
-121.065,40.361,3
-121.038,40.361,3
-121.012,40.362,3
-120.986,40.363,3
-120.959,40.364,3
-120.933,40.365,3
-120.906,40.366,3
-120.88,40.367,3
-120.853,40.368,3
-120.827,40.368,3
-120.801,40.369,3
-120.774,40.37,3
-120.748,40.371,3
-120.721,40.372,3
-120.695,40.373,3
-120.668,40.374,3
-120.642,40.375,3
-120.615,40.376,3
-120.589,40.377,3
-120.562,40.377,3
-120.536,40.378,3
-120.509,40.379,3
-120.483,40.38,3
-120.456,40.381,3
-120.43,40.382,3
-120.403,40.383,3
-120.376,40.384,3
-120.35,40.385,3
-120.323,40.386,3
-120.297,40.387,3
-120.27,40.388,3
-120.244,40.388,3
-120.217,40.389,3
-120.19,40.39,3
-120.164,40.391,3
-120.137,40.392,3
-120.111,40.393,3
-120.084,40.394,3
-120.057,40.395,3
-120.031,40.396,3
-120.004,40.397,3
-119.977,40.398,3
-119.951,40.399,3
-119.924,40.4,3
-119.897,40.401,3
-119.871,40.402,3
-119.844,40.403,3
-119.817,40.404,3
-119.791,40.404,3
-119.764,40.405,3
-119.737,40.406,3
-119.71,40.407,3
-119.684,40.408,3
-119.657,40.409,3
-119.63,40.41,3
-119.604,40.411,3
-119.577,40.412,3
-119.55,40.413,3
-119.523,40.414,3
-119.496,40.415,3
-119.47,40.416,3
-119.443,40.417,3
-119.416,40.418,3
-119.389,40.419,3
-119.362,40.42,3
-119.336,40.421,3
-119.309,40.422,3
-119.282,40.423,3
-119.255,40.424,3
-119.228,40.425,3
-119.201,40.426,3
-119.175,40.427,3
-119.148,40.428,3
-119.121,40.429,3
-119.094,40.43,3
-119.067,40.431,3
-119.04,40.432,3
-119.013,40.433,3
-118.986,40.434,2
-118.959,40.435,0
-118.933,40.436,3
-118.906,40.437,3
-118.879,40.438,3
-118.852,40.439,3
-118.825,40.44,3
-118.798,40.441,3
-118.771,40.442,3
-118.744,40.443,3
-118.717,40.444,3
-118.69,40.445,3
-118.663,40.446,3
-118.636,40.447,3
-118.609,40.448,3
-118.582,40.449,3
-118.555,40.45,3
-118.528,40.451,3
-118.501,40.452,3
-118.474,40.453,3
-118.447,40.454,3
-118.42,40.455,3
-118.393,40.456,3
-118.365,40.457,3
-118.338,40.458,3
-118.311,40.46,3
-118.284,40.461,3
-118.257,40.462,3
-118.23,40.463,3
-118.203,40.464,3
-118.176,40.465,3
-118.149,40.466,3
-118.121,40.467,3
-118.094,40.468,3
-118.067,40.469,3
-118.04,40.47,3
-118.013,40.471,3
-117.986,40.472,3
-117.958,40.473,3
-117.931,40.474,3
-117.904,40.475,3
-117.877,40.477,3
-117.849,40.478,3
-117.822,40.479,3
-117.795,40.48,3
-117.768,40.481,3
-117.741,40.482,3
-117.713,40.483,3
-117.686,40.484,3
-117.659,40.485,3
-117.631,40.486,3
-117.604,40.487,3
-117.577,40.488,3
-117.549,40.49,3
-117.522,40.491,3
-117.495,40.492,3
-117.467,40.493,3
-117.44,40.494,3
-117.413,40.495,3
-117.385,40.496,3
-117.358,40.497,3
-117.331,40.498,3
-117.303,40.5,3
-117.276,40.501,3
-117.248,40.502,3
-117.221,40.503,3
-117.194,40.504,3
-117.166,40.505,3
-117.139,40.506,3
-117.111,40.507,3
-117.084,40.508,3
-117.056,40.51,3
-117.029,40.511,3
-117.001,40.512,3
-116.974,40.513,3
-116.946,40.514,3
-116.919,40.515,3
-116.891,40.516,3
-116.864,40.518,3
-116.836,40.519,3
-116.809,40.52,3
-116.781,40.521,2
-116.754,40.522,3
-116.726,40.523,3
-116.699,40.524,3
-116.671,40.526,3
-116.643,40.527,3
-116.616,40.528,3
-116.588,40.529,3
-116.561,40.53,3
-116.533,40.531,3
-116.505,40.533,3
-116.478,40.534,3
-116.45,40.535,3
-116.422,40.536,3
-116.395,40.537,3
-116.367,40.538,3
-116.339,40.54,3
-116.312,40.541,3
-116.284,40.542,3
-116.256,40.543,3
-116.229,40.544,3
-116.201,40.546,3
-116.173,40.547,3
-116.145,40.548,2
-116.118,40.549,1
-116.09,40.55,0
-116.062,40.551,1
-116.034,40.553,3
-116.006,40.554,3
-115.979,40.555,3
-115.951,40.556,3
-115.923,40.558,3
-115.895,40.559,0
-115.867,40.56,0
-115.839,40.561,0
-115.812,40.562,0
-115.784,40.564,0
-115.756,40.565,0
-115.728,40.566,0
-115.7,40.567,0
-115.672,40.568,0
-115.644,40.57,0
-115.616,40.571,3
-115.588,40.572,3
-115.56,40.573,3
-115.532,40.575,3
-115.505,40.576,3
-115.477,40.577,3
-115.449,40.578,3
-115.421,40.58,3
-115.393,40.581,3
-115.365,40.582,3
-115.337,40.583,3
-115.309,40.585,3
-115.28,40.586,3
-115.252,40.587,3
-115.224,40.588,3
-115.196,40.59,3
-115.168,40.591,3
-115.14,40.592,3
-115.112,40.593,3
-115.084,40.595,3
-115.056,40.596,3
-115.028,40.597,3
-115.0,40.598,3
-114.971,40.6,3
-114.943,40.601,3
-114.915,40.602,3
-114.887,40.603,3
-114.859,40.605,3
-114.831,40.606,3
-114.802,40.607,3
-114.774,40.609,3
-114.746,40.61,3
-114.718,40.611,3
-114.689,40.612,3
-114.661,40.614,3
-114.633,40.615,3
-114.605,40.616,3
-114.576,40.618,3
-114.548,40.619,3
-114.52,40.62,3
-114.491,40.622,3
-114.463,40.623,3
-114.435,40.624,3
-114.406,40.625,3
-114.378,40.627,3
-114.35,40.628,3
-114.321,40.629,3
-114.293,40.631,3
-114.265,40.632,3
-114.236,40.633,3
-114.208,40.635,3
-114.179,40.636,3
-114.151,40.637,3
-114.122,40.639,3
-114.094,40.64,3
-114.065,40.641,3
-114.037,40.643,3
-114.009,40.644,3
-124.993,40.218,3
-124.968,40.219,3
-124.942,40.22,3
-124.916,40.22,3
-124.891,40.221,3
-124.865,40.222,3
-124.84,40.222,3
-124.814,40.223,3
-124.788,40.224,3
-124.763,40.224,3
-124.737,40.225,3
-124.711,40.226,3
-124.686,40.226,3
-124.66,40.227,3
-124.634,40.228,3
-124.609,40.228,3
-124.583,40.229,3
-124.557,40.23,3
-124.532,40.23,3
-124.506,40.231,3
-124.48,40.232,3
-124.455,40.232,3
-124.429,40.233,3
-124.403,40.234,3
-124.378,40.234,3
-124.352,40.235,3
-124.326,40.236,3
-124.301,40.236,3
-124.275,40.237,3
-124.249,40.238,3
-124.223,40.238,3
-124.198,40.239,3
-124.172,40.24,3
-124.146,40.24,3
-124.12,40.241,3
-124.095,40.242,3
-124.069,40.242,3
-124.043,40.243,3
-124.017,40.244,3
-123.992,40.245,3
-123.966,40.245,3
-123.94,40.246,3
-123.914,40.247,3
-123.888,40.247,3
-123.863,40.248,3
-123.837,40.249,3
-123.811,40.25,3
-123.785,40.25,3
-123.759,40.251,3
-123.734,40.252,3
-123.708,40.252,3
-123.682,40.253,3
-123.656,40.254,3
-123.63,40.255,3
-123.604,40.255,3
-123.579,40.256,3
-123.553,40.257,3
-123.527,40.257,3
-123.501,40.258,3
-123.475,40.259,3
-123.449,40.26,3
-123.423,40.26,3
-123.398,40.261,3
-123.372,40.262,3
-123.346,40.263,3
-123.32,40.263,3
-123.294,40.264,3
-123.268,40.265,3
-123.242,40.266,3
-123.216,40.266,3
-123.19,40.267,3
-123.164,40.268,3
-123.138,40.269,3
-123.112,40.269,3
-123.087,40.27,3
-123.061,40.271,3
-123.035,40.272,3
-123.009,40.272,3
-122.983,40.273,3
-122.957,40.274,3
-122.931,40.275,3
-122.905,40.275,3
-122.879,40.276,3
-122.853,40.277,3
-122.827,40.278,3
-122.801,40.278,3
-122.775,40.279,3
-122.749,40.28,3
-122.723,40.281,3
-122.697,40.282,3
-122.671,40.282,3
-122.645,40.283,3
-122.619,40.284,3
-122.593,40.285,3
-122.567,40.285,3
-122.541,40.286,3
-122.514,40.287,3
-122.488,40.288,3
-122.462,40.289,3
-122.436,40.289,3
-122.41,40.29,3
-122.384,40.291,3
-122.358,40.292,3
-122.332,40.293,3
-122.306,40.293,3
-122.28,40.294,3
-122.254,40.295,3
-122.227,40.296,3
-122.201,40.297,3
-122.175,40.297,3
-122.149,40.298,3
-122.123,40.299,3
-122.097,40.3,3
-122.071,40.301,3
-122.044,40.301,3
-122.018,40.302,3
-121.992,40.303,3
-121.966,40.304,3
-121.94,40.305,3
-121.914,40.306,3
-121.887,40.306,3
-121.861,40.307,3
-121.835,40.308,3
-121.809,40.309,3
-121.783,40.31,3
-121.756,40.311,3
-121.73,40.311,3
-121.704,40.312,3
-121.678,40.313,3
-121.651,40.314,3
-121.625,40.315,3
-121.599,40.316,3
-121.573,40.316,3
-121.546,40.317,3
-121.52,40.318,3
-121.494,40.319,3
-121.468,40.32,3
-121.441,40.321,3
-121.415,40.321,3
-121.389,40.322,3
-121.362,40.323,3
-121.336,40.324,3
-121.31,40.325,3
-121.283,40.326,3
-121.257,40.327,3
-121.231,40.327,3
-121.204,40.328,3
-121.178,40.329,3
-121.152,40.33,3
-121.125,40.331,3
-121.099,40.332,3
-121.073,40.333,3
-121.046,40.334,3
-121.02,40.334,3
-120.993,40.335,3
-120.967,40.336,3
-120.941,40.337,3
-120.914,40.338,3
-120.888,40.339,3
-120.861,40.34,3
-120.835,40.341,3
-120.808,40.342,3
-120.782,40.342,3
-120.756,40.343,3
-120.729,40.344,3
-120.703,40.345,3
-120.676,40.346,3
-120.65,40.347,3
-120.623,40.348,3
-120.597,40.349,3
-120.57,40.35,3
-120.544,40.351,3
-120.517,40.351,3
-120.491,40.352,3
-120.464,40.353,3
-120.438,40.354,3
-120.411,40.355,3
-120.385,40.356,3
-120.358,40.357,3
-120.331,40.358,3
-120.305,40.359,3
-120.278,40.36,3
-120.252,40.361,3
-120.225,40.362,3
-120.199,40.362,3
-120.172,40.363,3
-120.145,40.364,3
-120.119,40.365,3
-120.092,40.366,3
-120.066,40.367,3
-120.039,40.368,3
-120.012,40.369,3
-119.986,40.37,3
-119.959,40.371,3
-119.932,40.372,3
-119.906,40.373,3
-119.879,40.374,3
-119.852,40.375,3
-119.826,40.376,3
-119.799,40.377,3
-119.772,40.378,3
-119.746,40.378,3
-119.719,40.379,3
-119.692,40.38,3
-119.666,40.381,3
-119.639,40.382,3
-119.612,40.383,3
-119.585,40.384,3
-119.559,40.385,3
-119.532,40.386,3
-119.505,40.387,3
-119.478,40.388,3
-119.452,40.389,3
-119.425,40.39,3
-119.398,40.391,3
-119.371,40.392,3
-119.344,40.393,2
-119.318,40.394,1
-119.291,40.395,3
-119.264,40.396,3
-119.237,40.397,3
-119.21,40.398,3
-119.183,40.399,3
-119.157,40.4,3
-119.13,40.401,3
-119.103,40.402,3
-119.076,40.403,3
-119.049,40.404,3
-119.022,40.405,2
-118.995,40.406,1
-118.968,40.407,3
-118.941,40.408,3
-118.915,40.409,3
-118.888,40.41,3
-118.861,40.411,3
-118.834,40.412,3
-118.807,40.413,3
-118.78,40.414,3
-118.753,40.415,3
-118.726,40.416,3
-118.699,40.417,3
-118.672,40.418,3
-118.645,40.419,3
-118.618,40.42,3
-118.591,40.421,3
-118.564,40.422,3
-118.537,40.423,3
-118.51,40.424,3
-118.483,40.425,3
-118.456,40.426,3
-118.429,40.427,3
-118.402,40.428,3
-118.375,40.429,3
-118.348,40.43,3
-118.321,40.432,3
-118.293,40.433,3
-118.266,40.434,3
-118.239,40.435,3
-118.212,40.436,3
-118.185,40.437,3
-118.158,40.438,3
-118.131,40.439,3
-118.104,40.44,3
-118.076,40.441,3
-118.049,40.442,3
-118.022,40.443,3
-117.995,40.444,3
-117.968,40.445,3
-117.941,40.446,3
-117.913,40.447,3
-117.886,40.448,3
-117.859,40.45,3
-117.832,40.451,3
-117.805,40.452,3
-117.777,40.453,3
-117.75,40.454,3
-117.723,40.455,3
-117.696,40.456,3
-117.668,40.457,3
-117.641,40.458,3
-117.614,40.459,3
-117.586,40.46,3
-117.559,40.462,3
-117.532,40.463,3
-117.505,40.464,3
-117.477,40.465,3
-117.45,40.466,3
-117.423,40.467,3
-117.395,40.468,3
-117.368,40.469,3
-117.34,40.47,3
-117.313,40.471,3
-117.286,40.473,3
-117.258,40.474,3
-117.231,40.475,3
